39034;18;558;515000,00;10619,00;4bGdV;48,5;wtórny;1;3;nieznany;19700101;nieznane;do remontu;4;20210525;blok;no;20210531
39035;13;558;520000,00;9425,00;4bGfR;55,1699981689453;wtórny;4;2;cegła;19610101;miejskie;do zamieszkania;5;20210525;nieznany;no;20210531
39036;14;558;458000,00;12305,00;4bHVZ;37,2200012207031;wtórny;5;1;cegła;20000101;miejskie;do remontu;6;20210526;apartamentowiec;yes;20210531
39037;2;558;365000,00;10761,00;4bIsr;33,9199981689453;wtórny;1;2;żelbet;20040101;miejskie;do zamieszkania;5;20210526;nieznany;yes;20210531
39038;6;558;580650,00;10500,00;4b9Zw;55,2999992370605;wtórny;8;3;żelbet;19770101;miejskie;do remontu;13;20210422;blok;yes;20210531
39039;7;558;1250000,00;12575,00;4bm89;99,4000015258789;wtórny;1;5;żelbet;20090101;miejskie;do zamieszkania;10;20210505;nieznany;yes;20210531
39040;2;558;940000,00;7642,00;4bq82;123;wtórny;3;4;cegła;20020101;miejskie;do zamieszkania;4;20210509;apartamentowiec;no;20210531
39041;7;558;712557,00;13890,00;4bwrZ;51,2999992370605;wtórny;7;2;nieznany;20090101;miejskie;do zamieszkania;11;20210514;apartamentowiec;yes;20210531
39042;3;558;659000,00;13180,00;4bwIL;50;wtórny;4;2;cegła;20170101;miejskie;do zamieszkania;6;20210514;apartamentowiec;yes;20210531
39043;17;558;549000,00;10531,00;4bCRC;52,1300010681152;wtórny;5;3;wielka płyta;19780101;gazowe;do remontu;9;20210521;nieznany;yes;20210531
39044;19;558;497000,00;9974,00;4bE6d;49,8300018310547;wtórny;0;3;wielka płyta;19720101;miejskie;do remontu;9;20210522;blok;yes;20210531
39045;6;558;745000,00;10876,00;4aLm8;68,5;wtórny;3;3;cegła;19530101;elektryczne;do wykończenia;3;20210326;blok;no;20210531
39046;20;558;347000,00;14458,00;4aYyN;24;wtórny;6;1;wielka płyta;19720101;miejskie;do zamieszkania;10;20210410;blok;yes;20210531
39048;6;558;482300,00;10600,00;4b68N;45,5;wtórny;8;2;żelbet;19680101;miejskie;do remontu;10;20210418;blok;yes;20210531
39049;2;558;397000,00;8358,00;4abIb;47,5;wtórny;2;2;cegła;20020101;miejskie;do zamieszkania;4;20210220;blok;yes;20210531
39051;7;559;649900,00;12998,00;43bxk;50;wtórny;1;3;inne;19900101;miejskie;do zamieszkania;4;20210531;blok;no;20210531
39052;19;559;845000,00;16049,00;4b5bA;52,6500015258789;wtórny;3;2;nieznany;20100101;miejskie;do zamieszkania;9;20210529;blok;yes;20210531
39053;19;162;750700,00;10183,00;4bCDo;73,7200012207031;pierwotny;1;3;nieznany;20220101;nieznane;do wykończenia;8;20210520;nieznany;yes;20210531
39054;14;889;400000,00;12903,00;4bMfD;31;wtórny;6;2;nieznany;19800101;nieznane;nieznany;7;20210531;blok;yes;20210531
39056;8;544;530000,00;8689,00;4bMf2;61;wtórny;4;3;wielka płyta;19780101;miejskie;nieznany;12;20210531;blok;yes;20210531
39057;10;162;452900,00;7234,00;4bzWp;62,6100006103516;pierwotny;2;3;nieznany;20230101;nieznane;do wykończenia;5;20210518;nieznany;yes;20210531
39058;6;1553;620400,00;14100,00;4b43H;44;pierwotny;0;2;nieznany;20210101;nieznane;do wykończenia;10;20210416;apartamentowiec;yes;20210531
39059;6;1553;585640,00;14425,00;4b442;40,5999984741211;pierwotny;0;2;nieznany;20210101;nieznane;do wykończenia;10;20210416;apartamentowiec;yes;20210531
39060;6;1553;761600,00;14000,00;4b439;54,4000015258789;pierwotny;1;2;nieznany;20210101;miejskie;do wykończenia;10;20210416;apartamentowiec;yes;20210531
39062;17;706;720000,00;9474,00;4bMeJ;76;pierwotny;2;3;beton komórkowy;20200101;miejskie;do wykończenia;4;20210531;blok;yes;20210531
39063;10;432;594000,00;8060,00;46zAQ;73,6999969482422;wtórny;1;4;nieznany;20210101;nieznane;nieznany;4;20200701;nieznany;no;20210531
39064;8;90;649000,00;9271,00;4bFVX;70;wtórny;4;3;wielka płyta;19700101;miejskie;do zamieszkania;10;20210601;blok;yes;20210531
39065;10;66;453923,00;7250,00;4bMee;62,6100006103516;pierwotny;2;3;nieznany;20230101;nieznane;nieznany;5;20210531;apartamentowiec;yes;20210531
39067;10;66;264132,00;10350,00;4bMe8;25,5200004577637;pierwotny;5;1;nieznany;20230101;nieznane;nieznany;5;20210531;apartamentowiec;yes;20210531
39068;19;193;390000,00;10263,00;4bMdw;38;wtórny;3;2;żelbet;19620101;miejskie;do zamieszkania;3;20210531;blok;no;20210531
39069;6;675;529000,00;11021,00;4bMdj;48;wtórny;9;3;inne;19710101;miejskie;do zamieszkania;10;20210531;nieznany;yes;20210531
39070;6;1137;2100000,00;12139,00;4bMdi;173;wtórny;6;6;cegła;20010101;miejskie;nieznany;6;20210531;apartamentowiec;yes;20210531
39071;3;675;5200000,00;13333,00;4bMda;390;wtórny;1;5;cegła;20000101;miejskie;do zamieszkania;2;20210529;apartamentowiec;no;20210531
39072;8;957;640000,00;11429,00;4bM1n;56;wtórny;5;2;cegła;19900101;nieznane;do zamieszkania;6;20210531;blok;yes;20210531
39073;6;144;1210000,00;14412,00;4bMcZ;83,9599990844727;wtórny;5;3;inne;20050101;miejskie;do zamieszkania;8;20210531;blok;yes;20210531
39074;19;358;435625,00;11774,00;4bMcX;37;wtórny;9;2;nieznany;20210101;nieznane;nieznany;10;20210531;blok;no;20210531
39075;15;559;330000,00;9167,00;4bMcO;36;wtórny;4;2;cegła;20210101;miejskie;do remontu;4;20210531;blok;no;20210531
39077;20;162;330000,00;12692,00;49wP4;26;wtórny;2;2;cegła;19680101;miejskie;do remontu;4;20210111;kamienica;no;20210531
39078;13;559;325000,00;10833,00;4bMcG;30;wtórny;2;1;cegła;19650101;miejskie;do zamieszkania;4;20210531;blok;no;20210531
39079;20;559;990000,00;16780,00;4bMcD;59;wtórny;3;3;cegła;19560101;miejskie;do zamieszkania;4;20210531;kamienica;no;20210531
39080;16;559;380000,00;8085,00;4bMco;47;wtórny;2;2;cegła;19500101;miejskie;do zamieszkania;2;20210531;blok;no;20210531
39081;6;559;516999,00;15667,00;4bMcr;33;pierwotny;3;1;cegła;20220101;miejskie;nieznany;11;20210531;blok;yes;20210531
39082;2;559;354457,00;13128,00;4bMcj;27;pierwotny;7;1;nieznany;20220101;miejskie;nieznany;12;20210531;blok;yes;20210531
39083;2;559;424678,00;12134,00;4bMci;35;pierwotny;10;2;nieznany;20220101;miejskie;nieznany;12;20210531;blok;yes;20210531
39084;13;162;690000,00;10345,00;4bK6u;66,6999969482422;wtórny;1;3;nieznany;20110101;inne;do zamieszkania;6;20210528;apartamentowiec;yes;20210531
39085;19;498;485000,00;17963,00;4bMch;27;wtórny;4;1;nieznany;20210101;nieznane;nieznany;10;20210531;nieznany;no;20210531
39086;2;559;507322,00;10354,00;4bMcb;49;pierwotny;10;2;nieznany;20220101;miejskie;nieznany;12;20210531;blok;yes;20210531
39087;6;559;511800,00;15994,00;4bMca;32;pierwotny;6;2;cegła;20220101;miejskie;nieznany;11;20210531;blok;yes;20210531
39088;1;162;1100000,00;10649,00;4bzqX;103,300003051758;wtórny;4;4;nieznany;20090101;gazowe;do zamieszkania;4;20210518;apartamentowiec;yes;20210531
39089;13;162;949000,00;5787,00;48he1;164;wtórny;3;5;cegła;20050101;miejskie;do zamieszkania;4;20201016;blok;no;20210531
39091;6;1398;224727,00;12990,00;48gzB;17,2999992370605;pierwotny;2;1;żelbet;20200101;miejskie;do wykończenia;2;20201016;loft;no;20210531
39092;6;1398;224727,00;12990,00;48gzC;17,2999992370605;pierwotny;3;1;żelbet;20200101;miejskie;do wykończenia;2;20201016;loft;no;20210531
39093;6;1398;368916,00;12990,00;48gzP;28,3999996185303;pierwotny;2;2;żelbet;20200101;miejskie;do wykończenia;2;20201016;loft;no;20210531
39094;14;889;770000,00;11984,00;4bMbo;64,25;wtórny;1;3;nieznany;20160101;miejskie;nieznany;6;20210531;blok;yes;20210531
39095;7;889;518000,00;10998,00;4bMbn;47,0999984741211;wtórny;1;2;nieznany;19700101;miejskie;nieznany;4;20210531;blok;no;20210531
39096;11;889;950000,00;16964,00;4bMbl;56;wtórny;3;2;nieznany;19560101;miejskie;nieznany;6;20210531;kamienica;yes;20210531
39097;14;326;640000,00;13617,00;4bMb0;47;wtórny;1;3;nieznany;20210101;miejskie;do zamieszkania;0;20210531;apartamentowiec;yes;20210531
39098;3;977;530000,00;9682,00;48YpL;54,7400016784668;wtórny;10;3;nieznany;19760101;nieznane;do zamieszkania;12;20201130;nieznany;no;20210531
39099;2;977;729000,00;9681,00;48vMW;75,3000030517578;wtórny;2;4;cegła;20140101;inne;do zamieszkania;2;20201103;apartamentowiec;yes;20210531
39101;2;977;519000,00;7644,00;4aHaq;67,9000015258789;wtórny;2;3;pustak;20110101;miejskie;do zamieszkania;3;20210323;blok;no;20210531
39102;6;977;599000,00;9159,00;4arLQ;65,4000015258789;wtórny;2;3;cegła;19930101;miejskie;do remontu;4;20210308;blok;no;20210531
39103;8;977;630000,00;9000,00;4b9vr;70;wtórny;3;3;nieznany;20010101;nieznane;do zamieszkania;3;20210421;nieznany;no;20210531
39104;3;977;1299000,00;7335,00;4befS;177,100006103516;wtórny;2;5;cegła;20210101;miejskie;do zamieszkania;3;20210423;blok;no;20210531
39105;15;977;630000,00;10957,00;4br6R;57,5;wtórny;2;3;nieznany;20100101;nieznane;nieznany;2;20210510;nieznany;no;20210531
39106;18;977;450000,00;9278,00;4bt5b;48,5;wtórny;4;3;nieznany;19710101;nieznane;do remontu;4;19800101;nieznany;no;20210531
39107;15;977;374000,00;11316,00;4bFhH;33,0499992370605;wtórny;1;1;cegła;20210101;elektryczne;do zamieszkania;1;20210517;blok;no;20210531
39108;15;977;699000,00;10279,00;4bH8M;68;wtórny;1;3;nieznany;19950101;nieznane;nieznany;3;20210525;nieznany;no;20210531
39109;7;977;510000,00;10851,00;4bKRC;47;wtórny;5;3;nieznany;20210101;nieznane;nieznany;9;20210529;nieznany;no;20210531
39110;14;977;790000,00;12344,00;4bLmQ;64;wtórny;1;3;nieznany;20200101;nieznane;nieznany;3;20210531;nieznany;no;20210531
39111;14;977;798000,00;12469,00;4bLmR;64;wtórny;1;3;nieznany;20200101;nieznane;do zamieszkania;3;20210531;nieznany;no;20210531
39112;19;703;625000,00;12865,00;4a0pN;48,5800018310547;wtórny;7;2;wielka płyta;19720101;miejskie;do zamieszkania;9;20210209;blok;yes;20210531
39113;1;711;645000,00;11944,00;4bMaK;54;wtórny;3;2;cegła;20060101;miejskie;do zamieszkania;6;20210531;blok;no;20210531
39114;14;585;530000,00;16563,00;463i0;32;wtórny;2;2;inne;20190101;miejskie;do zamieszkania;6;20200527;blok;yes;20210531
39116;6;585;590000,00;16998,00;4bpKE;34,7099990844727;wtórny;2;2;inne;20200101;miejskie;do zamieszkania;7;20210508;blok;yes;20210531
39117;6;585;499000,00;12961,00;4bsRu;38,5;wtórny;1;2;cegła;19540101;miejskie;do zamieszkania;4;20210512;blok;no;20210531
39118;14;585;829000,00;13022,00;4bGB7;63,6599998474121;wtórny;2;3;inne;20190101;miejskie;do zamieszkania;0;20210526;apartamentowiec;yes;20210531
39119;2;162;446760,00;8500,00;4bMae;52,560001373291;pierwotny;2;2;nieznany;20210101;nieznane;do wykończenia;3;20210531;nieznany;yes;20210531
39120;13;162;338136,00;10950,00;4bMaa;30,8799991607666;pierwotny;1;1;nieznany;20220101;nieznane;do wykończenia;4;20210531;nieznany;yes;20210531
39121;2;162;515515,00;8948,00;4bMa9;57,6100006103516;pierwotny;5;3;nieznany;20220101;nieznane;do wykończenia;12;20210531;nieznany;yes;20210531
39122;6;585;835000,00;16535,00;4bnHB;50,5;wtórny;1;2;inne;20200101;miejskie;do zamieszkania;0;20210506;apartamentowiec;yes;20210531
39123;6;585;510000,00;17418,00;4bqU8;29,2800006866455;wtórny;3;2;inne;20200101;miejskie;do zamieszkania;7;20210510;blok;yes;20210531
39124;19;585;2180000,00;18632,00;4bB8A;117;wtórny;0;3;inne;20150101;miejskie;do zamieszkania;0;20210519;apartamentowiec;yes;20210531
39125;2;66;373154,00;10589,00;4bgnx;35,2400016784668;pierwotny;4;1;nieznany;20210101;nieznane;nieznany;8;20210428;apartamentowiec;no;20210531
39126;2;66;421663,00;10680,00;4btm6;39,4799995422363;pierwotny;5;2;nieznany;20220101;nieznane;nieznany;8;20210512;apartamentowiec;no;20210531
39127;2;66;490257,00;9150,00;4bc63;53,5800018310547;pierwotny;1;3;nieznany;20220101;nieznane;nieznany;8;20210423;apartamentowiec;no;20210531
39128;2;66;471100,00;10011,00;4bc6g;47,060001373291;pierwotny;4;2;nieznany;20220101;nieznane;nieznany;8;20210423;apartamentowiec;no;20210531
39129;19;162;778500,00;9268,00;4bsEf;84;pierwotny;1;4;nieznany;20210101;nieznane;do wykończenia;8;20210511;nieznany;yes;20210531
39130;19;162;739500,00;10271,00;4bvh2;72;pierwotny;2;3;nieznany;20210101;nieznane;do wykończenia;8;20210514;nieznany;yes;20210531
39132;13;66;526000,00;8864,00;4bebi;59,3400001525879;pierwotny;2;3;nieznany;20220101;nieznane;nieznany;7;20210426;apartamentowiec;yes;20210531
39133;13;66;565000,00;8828,00;4bc6t;64;pierwotny;3;3;nieznany;20220101;nieznane;nieznany;7;20210423;apartamentowiec;yes;20210531
39134;13;66;552000,00;8666,00;4beaX;63,7000007629395;pierwotny;2;3;nieznany;20220101;nieznane;nieznany;7;20210426;apartamentowiec;yes;20210531
39135;13;66;437000,00;9537,00;4beb4;45,8199996948242;pierwotny;3;2;nieznany;20220101;nieznane;nieznany;7;20210426;apartamentowiec;yes;20210531
39136;13;66;424000,00;9870,00;4bc6o;42,9599990844727;pierwotny;6;2;nieznany;20220101;nieznane;nieznany;7;20210423;apartamentowiec;yes;20210531
39137;8;1228;590000,00;12041,00;4bM9y;49;wtórny;7;2;nieznany;20210101;nieznane;nieznany;7;20210531;nieznany;no;20210531
39138;7;1082;1299000,00;12990,00;4bM9i;100;wtórny;4;4;cegła;19990101;nieznane;do zamieszkania;5;20210531;nieznany;yes;20210531
39139;14;1082;924000,00;11000,00;4bM9b;84;wtórny;1;4;wielka płyta;19900101;nieznane;do wykończenia;3;20210531;blok;no;20210531
39140;2;1082;610000,00;9606,00;4bM92;63,5;wtórny;6;3;nieznany;19980101;nieznane;do zamieszkania;8;20210531;blok;yes;20210531
39141;6;66;738969,00;11680,00;4bebs;63,2700004577637;pierwotny;10;3;nieznany;20220101;nieznane;nieznany;10;20220103;apartamentowiec;no;20210531
39142;6;66;550338,00;11747,00;4bebv;46,8499984741211;pierwotny;3;2;nieznany;20210101;nieznane;nieznany;10;20220103;apartamentowiec;no;20210531
39143;6;66;943525,00;11735,00;4beHN;80,4000015258789;pierwotny;3;4;nieznany;20210101;nieznane;nieznany;10;20220101;apartamentowiec;no;20210531
39144;6;66;478311,00;15672,00;4beHS;30,5200004577637;pierwotny;10;1;nieznany;20220101;miejskie;nieznany;10;20220103;apartamentowiec;no;20210531
39145;6;66;861670,00;11292,00;4bc5R;76,3099975585938;pierwotny;1;4;nieznany;20210101;nieznane;nieznany;10;20220103;apartamentowiec;no;20210531
39146;6;498;395000,00;11286,00;4aNN7;35;wtórny;4;2;inne;19670101;miejskie;do zamieszkania;4;20210329;blok;no;20210531
39147;19;498;699000,00;13189,00;4bJ8n;53;wtórny;3;2;nieznany;20160101;nieznane;do zamieszkania;8;20210527;nieznany;no;20210531
39148;19;432;1545563,00;16083,00;4bM8F;96,0999984741211;pierwotny;9;4;nieznany;20210101;nieznane;nieznany;9;20210531;nieznany;no;20210531
39149;2;889;490000,00;9212,00;4bM8y;53,189998626709;wtórny;2;2;nieznany;20010101;miejskie;nieznany;3;20210531;blok;no;20210531
39151;6;889;715000,00;14896,00;4bM8t;48;wtórny;1;2;nieznany;20160101;miejskie;nieznany;10;20210531;blok;yes;20210531
39152;11;432;682175,00;13543,00;4bM8q;50,3699989318848;pierwotny;1;2;nieznany;20210101;nieznane;nieznany;9;20210531;nieznany;no;20210531
39153;6;865;580000,00;13810,00;4bM8p;42;wtórny;1;2;nieznany;20210101;nieznane;do zamieszkania;10;20210531;nieznany;no;20210531
39156;15;66;499590,00;10500,00;4b74L;47,5800018310547;pierwotny;5;2;nieznany;20210101;nieznane;nieznany;5;20220401;nieznany;no;20210531
39157;15;66;456753,00;10200,00;4b74M;44,7799987792969;pierwotny;5;2;nieznany;20210101;nieznane;nieznany;5;20220401;nieznany;no;20210531
39158;15;66;490074,00;10250,00;4b74R;47,810001373291;pierwotny;4;2;nieznany;20210101;nieznane;nieznany;5;20220401;nieznany;no;20210531
39159;15;66;582336,00;9567,00;4b74S;60,8699989318848;pierwotny;1;3;nieznany;20210101;nieznane;nieznany;5;20210419;nieznany;no;20210531
39160;15;66;490038,00;10600,00;4b74J;46,2299995422363;pierwotny;5;2;nieznany;20210101;nieznane;nieznany;5;20220401;nieznany;no;20210531
39161;6;864;760000,00;11014,00;4agKV;69;wtórny;5;3;nieznany;20020101;miejskie;nieznany;8;20210225;blok;yes;20210531
39163;19;361;425000,00;12507,00;4bM6Y;33,9799995422363;wtórny;4;1;nieznany;20190101;miejskie;nieznany;6;20210531;apartamentowiec;no;20210531
39164;19;361;520650,00;11700,00;4bM6X;44,5;wtórny;5;2;nieznany;20190101;miejskie;nieznany;6;20210531;apartamentowiec;no;20210531
39165;14;444;629000,00;11035,00;4bM6Q;57;wtórny;2;3;nieznany;20090101;nieznane;nieznany;3;20210531;nieznany;no;20210531
39166;6;162;1660000,00;10375,00;4aklZ;160;wtórny;4;6;nieznany;19970101;miejskie;do zamieszkania;4;20210301;apartamentowiec;yes;20210531
39167;6;162;4500000,00;14851,00;4avNV;303;wtórny;8;4;nieznany;20120101;miejskie;do zamieszkania;8;20210312;apartamentowiec;yes;20210531
39169;6;162;1350000,00;15571,00;4aTxR;86,6999969482422;wtórny;7;3;nieznany;20060101;miejskie;do zamieszkania;7;20210406;apartamentowiec;yes;20210531
39170;1;889;408000,00;13600,00;4bM6t;30;wtórny;1;1;nieznany;20140101;miejskie;nieznany;10;20210531;blok;yes;20210531
39171;11;889;1000020,00;13514,00;4bM6s;74;wtórny;3;3;nieznany;19620101;nieznane;nieznany;4;20210531;blok;no;20210531
39172;17;316;1500000,00;16115,00;4bM61;93,0800018310547;wtórny;2;3;cegła;20210101;miejskie;nieznany;2;20210531;apartamentowiec;yes;20210531
39173;9;498;479000,00;10886,00;4bM60;44;wtórny;2;2;nieznany;19560101;nieznane;nieznany;4;20210531;nieznany;no;20210531
39174;11;1036;868000,00;14000,00;4atgq;62;wtórny;5;4;inne;19600101;miejskie;do zamieszkania;9;20210309;blok;yes;20210531
39175;8;144;564000,00;9400,00;4acVG;60;wtórny;1;2;wielka płyta;19850101;miejskie;do zamieszkania;10;20210331;blok;yes;20210531
39176;18;144;674900,00;8532,00;4azvN;79,0999984741211;wtórny;1;4;cegła;19930101;miejskie;do remontu;4;20210315;blok;no;20210531
39177;8;144;699000,00;9887,00;48NT3;70,6999969482422;wtórny;2;3;cegła;19930101;inne;do zamieszkania;3;20201119;blok;no;20210531
39178;14;1011;1110000,00;12198,00;4bM4D;91;wtórny;4;3;cegła;20080101;miejskie;do zamieszkania;6;20210531;blok;yes;20210531
39179;8;1214;663000,00;9933,00;4bIcQ;66,75;wtórny;6;3;inne;20030101;miejskie;do zamieszkania;7;20210526;blok;yes;20210531
39180;2;889;399000,00;9975,00;4bM4l;40;wtórny;1;2;nieznany;20140101;miejskie;nieznany;2;20210531;blok;no;20210531
39181;1;889;750000,00;12195,00;4bM4k;61,5;wtórny;3;3;nieznany;20100101;nieznane;do zamieszkania;5;20210531;apartamentowiec;yes;20210531
39182;2;162;488000,00;9098,00;4bM45;53,6399993896484;pierwotny;1;3;nieznany;20220101;nieznane;do wykończenia;8;20210531;nieznany;yes;20210531
39184;10;162;453923,00;7250,00;4bM43;62,6100006103516;pierwotny;2;3;nieznany;20230101;nieznane;do wykończenia;5;20210531;nieznany;yes;20210531
39185;19;162;759566,00;10719,00;4bM41;70,8600006103516;pierwotny;1;3;nieznany;20220101;nieznane;do wykończenia;8;20210531;nieznany;yes;20210531
39186;11;1073;495000,00;18422,00;4bwjJ;26,8700008392334;wtórny;6;1;pustak;20030101;miejskie;do zamieszkania;7;20210514;blok;yes;20210531
39187;11;670;580000,00;19333,00;4bM3s;30;wtórny;4;1;nieznany;19520101;nieznane;nieznany;4;20210531;nieznany;no;20210531
39188;9;663;430000,00;14333,00;4bM3j;30;wtórny;1;2;cegła;19540101;miejskie;do zamieszkania;4;20210531;kamienica;no;20210531
39190;14;633;1199000,00;7993,00;4bM2W;150;wtórny;3;3;cegła;20020101;gazowe;do zamieszkania;4;20210531;apartamentowiec;yes;20210531
39191;19;865;379000,00;14577,00;4bM2v;26;wtórny;2;1;nieznany;20210101;nieznane;nieznany;10;20210531;nieznany;no;20210531
39192;8;432;442168,00;13051,00;4bM2t;33,8800010681152;pierwotny;1;1;nieznany;20220101;nieznane;nieznany;5;20210531;nieznany;no;20210531
39193;12;141;540000,00;9836,00;4bM2n;54,9000015258789;wtórny;8;3;nieznany;19790101;nieznane;do remontu;10;20210528;nieznany;no;20210531
39195;6;707;630000,00;11820,00;4bM1W;53,2999992370605;wtórny;5;3;wielka płyta;19720101;miejskie;do zamieszkania;10;20210531;blok;yes;20210531
39196;1;157;560000,00;12936,00;4bM1T;43,2900009155273;wtórny;1;2;cegła;20080101;nieznane;do zamieszkania;14;20210531;blok;yes;20210531
39197;19;137;899000,00;9667,00;4bM15;93;pierwotny;0;4;nieznany;20210101;miejskie;nieznany;0;20210531;apartamentowiec;yes;20210531
39198;19;137;659000,00;10803,00;4bM13;61;pierwotny;0;3;nieznany;20210101;nieznane;nieznany;0;20210531;nieznany;no;20210531
39200;19;498;455000,00;11974,00;4bLZB;38;wtórny;3;2;nieznany;19780101;nieznane;nieznany;12;20210531;nieznany;no;20210531
39201;10;559;260304,00;10412,00;4bLZq;25;pierwotny;2;1;cegła;20230101;miejskie;nieznany;5;20210531;blok;yes;20210531
39202;10;559;426762,00;9484,00;4bLZk;45;pierwotny;5;2;cegła;20230101;miejskie;nieznany;5;20210531;blok;yes;20210531
39203;8;498;360000,00;10169,00;4bLZg;35,4000015258789;wtórny;1;2;nieznany;20210101;nieznane;do zamieszkania;4;20210531;nieznany;no;20210531
39205;6;706;890000,00;12806,00;4bIrc;69,5;wtórny;6;3;beton komórkowy;20170101;miejskie;do zamieszkania;9;20210526;apartamentowiec;yes;20210531
39206;6;517;489000,00;11927,00;4bhIJ;41;wtórny;1;2;cegła;20200101;miejskie;do wykończenia;5;20210429;apartamentowiec;yes;20210531
39207;6;517;597999,00;13000,00;4bB9w;46;wtórny;6;2;cegła;20060101;miejskie;do zamieszkania;12;20210519;apartamentowiec;yes;20210531
39208;6;807;425000,00;11486,00;4bLXR;37;wtórny;1;2;wielka płyta;20210101;miejskie;do zamieszkania;10;20210531;blok;no;20210531
39210;7;409;887000,00;13439,00;4bLYa;66;wtórny;3;3;cegła;19500101;miejskie;do zamieszkania;6;20210531;kamienica;yes;20210531
39212;6;889;900000,00;15000,00;4bLXX;60;wtórny;8;3;nieznany;20100101;nieznane;nieznany;12;20210531;blok;yes;20210531
39213;9;324;489000,00;10404,00;4bLXO;47;wtórny;3;3;nieznany;19980101;miejskie;do zamieszkania;5;20210531;blok;yes;20210531
39214;8;895;649000,00;10835,00;4bLXH;59,9000015258789;wtórny;2;3;inne;19780101;miejskie;do zamieszkania;15;20210531;blok;yes;20210531
39215;17;471;1900000,00;17117,00;4bLXr;111;wtórny;4;4;nieznany;20210101;nieznane;nieznany;4;20210531;nieznany;yes;20210531
39216;8;193;699000,00;12052,00;4bLXh;58;wtórny;2;2;cegła;19980101;nieznane;do zamieszkania;3;20210531;nieznany;no;20210531
39218;19;162;740000,00;10278,00;4bLVj;72;pierwotny;2;3;nieznany;20220101;nieznane;do wykończenia;8;20210531;nieznany;yes;20210531
39219;6;162;449500,00;14361,00;4bLVg;31,2999992370605;pierwotny;7;1;nieznany;20210101;nieznane;do wykończenia;10;20210531;apartamentowiec;yes;20210531
39220;2;162;651000,00;9169,00;4bLVe;71;pierwotny;6;4;nieznany;20220101;nieznane;do wykończenia;12;20210531;nieznany;yes;20210531
39223;6;889;410000,00;10789,00;4bLWG;38;wtórny;4;2;nieznany;19800101;nieznane;do zamieszkania;10;20210531;blok;yes;20210531
39224;17;889;1240000,00;12375,00;4bLWF;100,199996948242;wtórny;2;4;nieznany;19960101;nieznane;do zamieszkania;2;20210531;blok;yes;20210531
39225;11;1023;1690000,00;13307,00;48kwb;127;wtórny;3;3;nieznany;19560101;nieznane;do zamieszkania;3;20201020;kamienica;no;20210531
39226;11;14;335000,00;16894,00;4bLWd;19,8299999237061;wtórny;2;1;nieznany;19670101;miejskie;do zamieszkania;7;20210531;nieznany;yes;20210531
39228;18;1447;414050,00;9154,00;46hjN;45,2299995422363;pierwotny;2;2;cegła;20200101;nieznane;do wykończenia;5;20200610;blok;yes;20210531
39229;6;865;849000,00;11320,00;4bLU7;75;wtórny;4;3;nieznany;20210101;nieznane;nieznany;4;20210531;nieznany;no;20210531
39230;11;865;1295000,00;23545,00;4bLU3;55;wtórny;1;2;nieznany;20090101;nieznane;do zamieszkania;7;20210531;nieznany;no;20210531
39231;6;706;711000,00;11990,00;4bLTU;59,2999992370605;wtórny;3;3;żelbet;20210101;miejskie;do zamieszkania;4;20210531;blok;yes;20210531
39232;19;713;280000,00;11986,00;4b8Zi;23,3600006103516;wtórny;3;1;inne;20180101;miejskie;do zamieszkania;8;20210421;blok;yes;20210531
39233;7;713;499000,00;12795,00;4axsD;39;wtórny;4;2;wielka płyta;19700101;miejskie;do remontu;11;20210312;blok;yes;20210531
39234;14;570;650000,00;9863,00;4bLT3;65,9000015258789;wtórny;1;3;wielka płyta;19860101;miejskie;do remontu;2;20210531;blok;no;20210531
39235;6;713;319000,00;18655,00;49VrL;17,1000003814697;wtórny;9;1;wielka płyta;19790101;miejskie;do zamieszkania;10;20210205;blok;yes;20210531
39237;19;506;499000,00;12795,00;4bLSX;39;wtórny;1;2;nieznany;19640101;miejskie;do zamieszkania;3;20210531;blok;no;20210531
39238;12;1134;460000,00;11705,00;4bLSV;39,2999992370605;wtórny;1;2;nieznany;20000101;miejskie;nieznany;3;20210531;nieznany;yes;20210531
39239;9;957;459000,00;15439,00;4bLSM;29,7299995422363;wtórny;3;1;nieznany;20200101;nieznane;nieznany;6;20210531;apartamentowiec;yes;20210531
39240;19;713;161000,00;11058,00;4bjeF;14,5600004196167;wtórny;5;1;inne;20180101;miejskie;do zamieszkania;8;20210430;blok;yes;20210531
39242;19;713;255640,00;11024,00;4b9Xw;23,1900005340576;wtórny;3;1;inne;20180101;miejskie;do zamieszkania;8;20210421;blok;yes;20210531
39244;7;713;530000,00;11243,00;4bgTm;47,1399993896484;wtórny;2;3;wielka płyta;19750101;miejskie;do remontu;4;20210428;blok;no;20210531
39246;6;706;647000,00;12093,00;4bLSf;53,5;wtórny;2;2;wielka płyta;19930101;miejskie;do zamieszkania;4;20210531;blok;no;20210531
39247;2;889;399000,00;10231,00;4btPf;39;wtórny;2;2;nieznany;20010101;miejskie;do zamieszkania;7;20210512;blok;yes;20210531
39248;17;706;720000,00;9474,00;4bLS7;76;wtórny;2;3;beton komórkowy;20200101;miejskie;do wykończenia;4;20210531;blok;yes;20210531
39249;12;713;664000,00;11889,00;4bI8G;55,8499984741211;wtórny;2;3;inne;20180101;miejskie;do zamieszkania;4;20210526;blok;yes;20210531
